"b0","b1"
0,0
1.59528080213779,0
2.08270985456628,0
2.08270985456628,0
2.08270985456628,0
2.08270985456628,0
2.90393104966437,0
2.90393104966437,0
3.52375679755908,0
3.52375679755908,0.046726172188352
3.52375679755908,0.046726172188352
3.46995175697617,0.046726172188352
3.46995175697617,0.046726172188352
3.46995175697617,0.046726172188352
3.46995175697617,0.046726172188352
3.46995175697617,0.046726172188352
3.35760554482594,0.312863533860457
2.74557915157517,0.312863533860457
2.74557915157517,0.312863533860457
2.74557915157517,0.312863533860457
2.74557915157517,0.312863533860457
2.77358131035584,0.312863533860457
2.77358131035584,0.312863533860457
2.77358131035584,0.312863533860457
2.77358131035584,0.312863533860457
3.0650275458733,0.195109935694505
3.13936887002496,0.195109935694505
3.13936887002496,0.195109935694505
3.13936887002496,0.195109935694505
3.13936887002496,0.195109935694505
3.13936887002496,0.203480895690539
3.13936887002496,0.203480895690539
3.13936887002496,0.203480895690539
3.13936887002496,0.203480895690539
3.13936887002496,0.203480895690539
3.13936887002496,0.203480895690539
3.13936887002496,0.203480895690539
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.13936887002496,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.15676448971822,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.11205535282424,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.230956231537344
3.10790084571643,0.238262605282613
3.10790084571643,0.238262605282613
3.10790084571643,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11977299379838,0.238262605282613
3.11413333671158,0.238262605282613
3.11413333671158,0.238262605282613
3.11413333671158,0.238262605282613
3.11413333671158,0.238262605282613
3.11413333671158,0.238262605282613
3.11413333671158,0.238262605282613
